Time,Timestamp,ISO8601,Heart Rate (bpm),Lap,Since start (second)
06:33:39.548,1775216019.548,2026-04-03T06:33:39.548-0500,106,1,1526
06:33:40.548,1775216020.548,2026-04-03T06:33:40.548-0500,106,1,1527
06:33:41.548,1775216021.548,2026-04-03T06:33:41.548-0500,105,1,1528
06:33:42.548,1775216022.548,2026-04-03T06:33:42.548-0500,105,1,1529
06:33:43.548,1775216023.548,2026-04-03T06:33:43.548-0500,105,1,1530
06:33:44.548,1775216024.548,2026-04-03T06:33:44.548-0500,105,1,1531
06:33:45.548,1775216025.548,2026-04-03T06:33:45.548-0500,105,1,1532
06:33:46.548,1775216026.548,2026-04-03T06:33:46.548-0500,105,1,1533
06:33:47.548,1775216027.548,2026-04-03T06:33:47.548-0500,105,1,1534
06:33:48.548,1775216028.548,2026-04-03T06:33:48.548-0500,105,1,1535
06:33:49.548,1775216029.548,2026-04-03T06:33:49.548-0500,105,1,1536
06:33:50.548,1775216030.548,2026-04-03T06:33:50.548-0500,105,1,1537
06:33:51.548,1775216031.548,2026-04-03T06:33:51.548-0500,105,1,1538
06:33:52.548,1775216032.548,2026-04-03T06:33:52.548-0500,105,1,1539
06:33:53.548,1775216033.548,2026-04-03T06:33:53.548-0500,105,1,1540
06:33:54.548,1775216034.548,2026-04-03T06:33:54.548-0500,105,1,1541
06:33:55.548,1775216035.548,2026-04-03T06:33:55.548-0500,105,1,1542
06:33:56.548,1775216036.548,2026-04-03T06:33:56.548-0500,105,1,1543
06:33:57.548,1775216037.548,2026-04-03T06:33:57.548-0500,105,1,1544
06:33:58.548,1775216038.548,2026-04-03T06:33:58.548-0500,105,1,1545
06:33:59.548,1775216039.548,2026-04-03T06:33:59.548-0500,105,1,1546
06:34:00.548,1775216040.548,2026-04-03T06:34:00.548-0500,105,1,1547
06:34:01.548,1775216041.548,2026-04-03T06:34:01.548-0500,105,1,1548
06:34:02.548,1775216042.548,2026-04-03T06:34:02.548-0500,105,1,1549
06:34:03.548,1775216043.548,2026-04-03T06:34:03.548-0500,106,1,1550
06:34:04.548,1775216044.548,2026-04-03T06:34:04.548-0500,106,1,1551
06:34:05.548,1775216045.548,2026-04-03T06:34:05.548-0500,106,1,1552
06:34:06.548,1775216046.548,2026-04-03T06:34:06.548-0500,107,1,1553
06:34:07.548,1775216047.548,2026-04-03T06:34:07.548-0500,107,1,1554
06:34:08.548,1775216048.548,2026-04-03T06:34:08.548-0500,108,1,1555
06:34:09.548,1775216049.548,2026-04-03T06:34:09.548-0500,108,1,1556
06:34:10.548,1775216050.548,2026-04-03T06:34:10.548-0500,109,1,1557
06:34:11.548,1775216051.548,2026-04-03T06:34:11.548-0500,109,1,1558
06:34:12.548,1775216052.548,2026-04-03T06:34:12.548-0500,110,1,1559
06:34:13.548,1775216053.548,2026-04-03T06:34:13.548-0500,110,1,1560
06:34:14.548,1775216054.548,2026-04-03T06:34:14.548-0500,111,1,1561
06:34:15.548,1775216055.548,2026-04-03T06:34:15.548-0500,111,1,1562
06:34:16.548,1775216056.548,2026-04-03T06:34:16.548-0500,112,1,1563
06:34:17.548,1775216057.548,2026-04-03T06:34:17.548-0500,112,1,1564
06:34:18.548,1775216058.548,2026-04-03T06:34:18.548-0500,112,1,1565
06:34:19.548,1775216059.548,2026-04-03T06:34:19.548-0500,111,1,1566
06:34:20.548,1775216060.548,2026-04-03T06:34:20.548-0500,111,1,1567
06:34:21.548,1775216061.548,2026-04-03T06:34:21.548-0500,111,1,1568
06:34:22.548,1775216062.548,2026-04-03T06:34:22.548-0500,111,1,1569
06:34:23.548,1775216063.548,2026-04-03T06:34:23.548-0500,110,1,1570
06:34:24.548,1775216064.548,2026-04-03T06:34:24.548-0500,110,1,1571
06:34:25.548,1775216065.548,2026-04-03T06:34:25.548-0500,110,1,1572
06:34:26.548,1775216066.548,2026-04-03T06:34:26.548-0500,110,1,1573
06:34:27.548,1775216067.548,2026-04-03T06:34:27.548-0500,110,1,1574
06:34:28.548,1775216068.548,2026-04-03T06:34:28.548-0500,110,1,1575
06:34:29.548,1775216069.548,2026-04-03T06:34:29.548-0500,110,1,1576
06:34:30.548,1775216070.548,2026-04-03T06:34:30.548-0500,110,1,1577
06:34:31.548,1775216071.548,2026-04-03T06:34:31.548-0500,110,1,1578
06:34:32.548,1775216072.548,2026-04-03T06:34:32.548-0500,110,1,1579
06:34:33.548,1775216073.548,2026-04-03T06:34:33.548-0500,110,1,1580
06:34:34.548,1775216074.548,2026-04-03T06:34:34.548-0500,109,1,1581
06:34:35.548,1775216075.548,2026-04-03T06:34:35.548-0500,107,1,1582
06:34:36.548,1775216076.548,2026-04-03T06:34:36.548-0500,106,1,1583
06:34:37.548,1775216077.548,2026-04-03T06:34:37.548-0500,105,1,1584
06:34:38.548,1775216078.548,2026-04-03T06:34:38.548-0500,105,1,1585
06:34:39.548,1775216079.548,2026-04-03T06:34:39.548-0500,104,1,1586
06:34:40.548,1775216080.548,2026-04-03T06:34:40.548-0500,103,1,1587
06:34:41.548,1775216081.548,2026-04-03T06:34:41.548-0500,104,1,1588
06:34:42.548,1775216082.548,2026-04-03T06:34:42.548-0500,105,1,1589
06:34:43.548,1775216083.548,2026-04-03T06:34:43.548-0500,106,1,1590
06:34:44.548,1775216084.548,2026-04-03T06:34:44.548-0500,107,1,1591
06:34:45.548,1775216085.548,2026-04-03T06:34:45.548-0500,107,1,1592
06:34:46.548,1775216086.548,2026-04-03T06:34:46.548-0500,108,1,1593
06:34:47.548,1775216087.548,2026-04-03T06:34:47.548-0500,109,1,1594
06:34:48.548,1775216088.548,2026-04-03T06:34:48.548-0500,110,1,1595
06:34:49.548,1775216089.548,2026-04-03T06:34:49.548-0500,111,1,1596
06:34:50.548,1775216090.548,2026-04-03T06:34:50.548-0500,111,1,1597
06:34:51.548,1775216091.548,2026-04-03T06:34:51.548-0500,112,1,1598
06:34:52.548,1775216092.548,2026-04-03T06:34:52.548-0500,112,1,1599
06:34:53.548,1775216093.548,2026-04-03T06:34:53.548-0500,113,1,1600
06:34:54.548,1775216094.548,2026-04-03T06:34:54.548-0500,114,1,1601
06:34:55.548,1775216095.548,2026-04-03T06:34:55.548-0500,114,1,1602
06:34:56.548,1775216096.548,2026-04-03T06:34:56.548-0500,114,1,1603
06:34:57.548,1775216097.548,2026-04-03T06:34:57.548-0500,114,1,1604
06:34:58.548,1775216098.548,2026-04-03T06:34:58.548-0500,114,1,1605
06:34:59.548,1775216099.548,2026-04-03T06:34:59.548-0500,115,1,1606
06:35:00.548,1775216100.548,2026-04-03T06:35:00.548-0500,115,1,1607
06:35:01.548,1775216101.548,2026-04-03T06:35:01.548-0500,115,1,1608
06:35:02.548,1775216102.548,2026-04-03T06:35:02.548-0500,115,1,1609
06:35:03.548,1775216103.548,2026-04-03T06:35:03.548-0500,115,1,1610
06:35:04.548,1775216104.548,2026-04-03T06:35:04.548-0500,115,1,1611
06:35:05.548,1775216105.548,2026-04-03T06:35:05.548-0500,114,1,1612
06:35:06.548,1775216106.548,2026-04-03T06:35:06.548-0500,113,1,1613
06:35:07.548,1775216107.548,2026-04-03T06:35:07.548-0500,111,1,1614
06:35:08.548,1775216108.548,2026-04-03T06:35:08.548-0500,110,1,1615
06:35:09.548,1775216109.548,2026-04-03T06:35:09.548-0500,109,1,1616
06:35:10.548,1775216110.548,2026-04-03T06:35:10.548-0500,107,1,1617
06:35:11.548,1775216111.548,2026-04-03T06:35:11.548-0500,106,1,1618
06:35:12.548,1775216112.548,2026-04-03T06:35:12.548-0500,106,1,1619
06:35:13.548,1775216113.548,2026-04-03T06:35:13.548-0500,105,1,1620
06:35:14.548,1775216114.548,2026-04-03T06:35:14.548-0500,105,1,1621
06:35:15.548,1775216115.548,2026-04-03T06:35:15.548-0500,104,1,1622
06:35:16.548,1775216116.548,2026-04-03T06:35:16.548-0500,104,1,1623
06:35:17.548,1775216117.548,2026-04-03T06:35:17.548-0500,104,1,1624
06:35:18.548,1775216118.548,2026-04-03T06:35:18.548-0500,104,1,1625
06:35:19.548,1775216119.548,2026-04-03T06:35:19.548-0500,103,1,1626
06:35:20.548,1775216120.548,2026-04-03T06:35:20.548-0500,103,1,1627
06:35:21.548,1775216121.548,2026-04-03T06:35:21.548-0500,103,1,1628
06:35:22.548,1775216122.548,2026-04-03T06:35:22.548-0500,103,1,1629
06:35:23.548,1775216123.548,2026-04-03T06:35:23.548-0500,104,1,1630
06:35:24.548,1775216124.548,2026-04-03T06:35:24.548-0500,106,1,1631
06:35:25.548,1775216125.548,2026-04-03T06:35:25.548-0500,107,1,1632
06:35:26.548,1775216126.548,2026-04-03T06:35:26.548-0500,108,1,1633
06:35:27.548,1775216127.548,2026-04-03T06:35:27.548-0500,109,1,1634
06:35:28.548,1775216128.548,2026-04-03T06:35:28.548-0500,111,1,1635
06:35:29.548,1775216129.548,2026-04-03T06:35:29.548-0500,112,1,1636
06:35:30.548,1775216130.548,2026-04-03T06:35:30.548-0500,112,1,1637
06:35:31.548,1775216131.548,2026-04-03T06:35:31.548-0500,112,1,1638
06:35:32.548,1775216132.548,2026-04-03T06:35:32.548-0500,112,1,1639
06:35:33.548,1775216133.548,2026-04-03T06:35:33.548-0500,112,1,1640
06:35:34.548,1775216134.548,2026-04-03T06:35:34.548-0500,111,1,1641
06:35:35.548,1775216135.548,2026-04-03T06:35:35.548-0500,110,1,1642
06:35:36.548,1775216136.548,2026-04-03T06:35:36.548-0500,110,1,1643
06:35:37.548,1775216137.548,2026-04-03T06:35:37.548-0500,110,1,1644
06:35:38.548,1775216138.548,2026-04-03T06:35:38.548-0500,110,1,1645
06:35:39.548,1775216139.548,2026-04-03T06:35:39.548-0500,110,1,1646
06:35:40.548,1775216140.548,2026-04-03T06:35:40.548-0500,109,1,1647
06:35:41.548,1775216141.548,2026-04-03T06:35:41.548-0500,109,1,1648
06:35:42.548,1775216142.548,2026-04-03T06:35:42.548-0500,109,1,1649
06:35:43.548,1775216143.548,2026-04-03T06:35:43.548-0500,109,1,1650
06:35:44.548,1775216144.548,2026-04-03T06:35:44.548-0500,109,1,1651
06:35:45.548,1775216145.548,2026-04-03T06:35:45.548-0500,109,1,1652
06:35:46.548,1775216146.548,2026-04-03T06:35:46.548-0500,108,1,1653
06:35:47.548,1775216147.548,2026-04-03T06:35:47.548-0500,108,1,1654
06:35:48.548,1775216148.548,2026-04-03T06:35:48.548-0500,108,1,1655
06:35:49.548,1775216149.548,2026-04-03T06:35:49.548-0500,107,1,1656
06:35:50.548,1775216150.548,2026-04-03T06:35:50.548-0500,107,1,1657
06:35:51.548,1775216151.548,2026-04-03T06:35:51.548-0500,108,1,1658
06:35:52.548,1775216152.548,2026-04-03T06:35:52.548-0500,108,1,1659
06:35:53.548,1775216153.548,2026-04-03T06:35:53.548-0500,109,1,1660
06:35:54.548,1775216154.548,2026-04-03T06:35:54.548-0500,110,1,1661
06:35:55.548,1775216155.548,2026-04-03T06:35:55.548-0500,110,1,1662
06:35:56.548,1775216156.548,2026-04-03T06:35:56.548-0500,111,1,1663
06:35:57.548,1775216157.548,2026-04-03T06:35:57.548-0500,112,1,1664
06:35:58.548,1775216158.548,2026-04-03T06:35:58.548-0500,112,1,1665
06:35:59.548,1775216159.548,2026-04-03T06:35:59.548-0500,113,1,1666
06:36:00.548,1775216160.548,2026-04-03T06:36:00.548-0500,114,1,1667
06:36:01.548,1775216161.548,2026-04-03T06:36:01.548-0500,115,1,1668
06:36:02.548,1775216162.548,2026-04-03T06:36:02.548-0500,115,1,1669
06:36:03.548,1775216163.548,2026-04-03T06:36:03.548-0500,116,1,1670
06:36:04.548,1775216164.548,2026-04-03T06:36:04.548-0500,117,1,1671
06:36:05.548,1775216165.548,2026-04-03T06:36:05.548-0500,117,1,1672
06:36:06.548,1775216166.548,2026-04-03T06:36:06.548-0500,117,1,1673
06:36:07.548,1775216167.548,2026-04-03T06:36:07.548-0500,117,1,1674
06:36:08.548,1775216168.548,2026-04-03T06:36:08.548-0500,117,1,1675
06:36:09.548,1775216169.548,2026-04-03T06:36:09.548-0500,117,1,1676
06:36:10.548,1775216170.548,2026-04-03T06:36:10.548-0500,116,1,1677
06:36:11.548,1775216171.548,2026-04-03T06:36:11.548-0500,116,1,1678
06:36:12.548,1775216172.548,2026-04-03T06:36:12.548-0500,116,1,1679
06:36:13.548,1775216173.548,2026-04-03T06:36:13.548-0500,116,1,1680
06:36:14.548,1775216174.548,2026-04-03T06:36:14.548-0500,116,1,1681
06:36:15.548,1775216175.548,2026-04-03T06:36:15.548-0500,115,1,1682
06:36:16.548,1775216176.548,2026-04-03T06:36:16.548-0500,114,1,1683
06:36:17.548,1775216177.548,2026-04-03T06:36:17.548-0500,113,1,1684
06:36:18.548,1775216178.548,2026-04-03T06:36:18.548-0500,112,1,1685
06:36:19.548,1775216179.548,2026-04-03T06:36:19.548-0500,111,1,1686
06:36:20.548,1775216180.548,2026-04-03T06:36:20.548-0500,111,1,1687
06:36:21.548,1775216181.548,2026-04-03T06:36:21.548-0500,112,1,1688
06:36:22.548,1775216182.548,2026-04-03T06:36:22.548-0500,112,1,1689
06:36:23.548,1775216183.548,2026-04-03T06:36:23.548-0500,113,1,1690
06:36:24.548,1775216184.548,2026-04-03T06:36:24.548-0500,113,1,1691
06:36:25.548,1775216185.548,2026-04-03T06:36:25.548-0500,113,1,1692
06:36:26.548,1775216186.548,2026-04-03T06:36:26.548-0500,113,1,1693
06:36:27.548,1775216187.548,2026-04-03T06:36:27.548-0500,113,1,1694
06:36:28.548,1775216188.548,2026-04-03T06:36:28.548-0500,113,1,1695
06:36:29.548,1775216189.548,2026-04-03T06:36:29.548-0500,113,1,1696
06:36:30.548,1775216190.548,2026-04-03T06:36:30.548-0500,113,1,1697
06:36:31.548,1775216191.548,2026-04-03T06:36:31.548-0500,113,1,1698
06:36:32.548,1775216192.548,2026-04-03T06:36:32.548-0500,112,1,1699
06:36:33.548,1775216193.548,2026-04-03T06:36:33.548-0500,112,1,1700
06:36:34.548,1775216194.548,2026-04-03T06:36:34.548-0500,112,1,1701
06:36:35.548,1775216195.548,2026-04-03T06:36:35.548-0500,112,1,1702
06:36:36.548,1775216196.548,2026-04-03T06:36:36.548-0500,112,1,1703
06:36:37.548,1775216197.548,2026-04-03T06:36:37.548-0500,112,1,1704
06:36:38.548,1775216198.548,2026-04-03T06:36:38.548-0500,112,1,1705
06:36:39.548,1775216199.548,2026-04-03T06:36:39.548-0500,113,1,1706
06:36:40.548,1775216200.548,2026-04-03T06:36:40.548-0500,113,1,1707
06:36:41.548,1775216201.548,2026-04-03T06:36:41.548-0500,113,1,1708
06:36:42.548,1775216202.548,2026-04-03T06:36:42.548-0500,114,1,1709
06:36:43.548,1775216203.548,2026-04-03T06:36:43.548-0500,114,1,1710
06:36:44.548,1775216204.548,2026-04-03T06:36:44.548-0500,113,1,1711
06:36:45.548,1775216205.548,2026-04-03T06:36:45.548-0500,113,1,1712
06:36:46.548,1775216206.548,2026-04-03T06:36:46.548-0500,112,1,1713
06:36:47.548,1775216207.548,2026-04-03T06:36:47.548-0500,111,1,1714
06:36:48.548,1775216208.548,2026-04-03T06:36:48.548-0500,111,1,1715
06:36:49.548,1775216209.548,2026-04-03T06:36:49.548-0500,110,1,1716
06:36:50.548,1775216210.548,2026-04-03T06:36:50.548-0500,110,1,1717
06:36:51.548,1775216211.548,2026-04-03T06:36:51.548-0500,109,1,1718
06:36:52.548,1775216212.548,2026-04-03T06:36:52.548-0500,109,1,1719
06:36:53.548,1775216213.548,2026-04-03T06:36:53.548-0500,109,1,1720
06:36:54.548,1775216214.548,2026-04-03T06:36:54.548-0500,110,1,1721
06:36:55.548,1775216215.548,2026-04-03T06:36:55.548-0500,110,1,1722
06:36:56.548,1775216216.548,2026-04-03T06:36:56.548-0500,110,1,1723
06:36:57.548,1775216217.548,2026-04-03T06:36:57.548-0500,110,1,1724
06:36:58.548,1775216218.548,2026-04-03T06:36:58.548-0500,111,1,1725
06:36:59.548,1775216219.548,2026-04-03T06:36:59.548-0500,111,1,1726
06:37:00.548,1775216220.548,2026-04-03T06:37:00.548-0500,110,1,1727
06:37:01.548,1775216221.548,2026-04-03T06:37:01.548-0500,110,1,1728
06:37:02.548,1775216222.548,2026-04-03T06:37:02.548-0500,110,1,1729
06:37:03.548,1775216223.548,2026-04-03T06:37:03.548-0500,110,1,1730
06:37:04.548,1775216224.548,2026-04-03T06:37:04.548-0500,110,1,1731
06:37:05.548,1775216225.548,2026-04-03T06:37:05.548-0500,110,1,1732
06:37:06.548,1775216226.548,2026-04-03T06:37:06.548-0500,111,1,1733
06:37:07.548,1775216227.548,2026-04-03T06:37:07.548-0500,111,1,1734
06:37:08.548,1775216228.548,2026-04-03T06:37:08.548-0500,112,1,1735
06:37:09.548,1775216229.548,2026-04-03T06:37:09.548-0500,112,1,1736
06:37:10.548,1775216230.548,2026-04-03T06:37:10.548-0500,113,1,1737
06:37:11.548,1775216231.548,2026-04-03T06:37:11.548-0500,114,1,1738
06:37:12.548,1775216232.548,2026-04-03T06:37:12.548-0500,115,1,1739
06:37:13.548,1775216233.548,2026-04-03T06:37:13.548-0500,116,1,1740
06:37:14.548,1775216234.548,2026-04-03T06:37:14.548-0500,117,1,1741
06:37:15.548,1775216235.548,2026-04-03T06:37:15.548-0500,118,1,1742
06:37:16.548,1775216236.548,2026-04-03T06:37:16.548-0500,118,1,1743
06:37:17.548,1775216237.548,2026-04-03T06:37:17.548-0500,119,1,1744
06:37:18.548,1775216238.548,2026-04-03T06:37:18.548-0500,119,1,1745
06:37:19.548,1775216239.548,2026-04-03T06:37:19.548-0500,120,1,1746
06:37:20.548,1775216240.548,2026-04-03T06:37:20.548-0500,120,1,1747
06:37:21.548,1775216241.548,2026-04-03T06:37:21.548-0500,120,1,1748
06:37:22.548,1775216242.548,2026-04-03T06:37:22.548-0500,120,1,1749
06:37:23.548,1775216243.548,2026-04-03T06:37:23.548-0500,120,1,1750
06:37:24.548,1775216244.548,2026-04-03T06:37:24.548-0500,120,1,1751
06:37:25.548,1775216245.548,2026-04-03T06:37:25.548-0500,120,1,1752
06:37:26.548,1775216246.548,2026-04-03T06:37:26.548-0500,120,1,1753
06:37:27.548,1775216247.548,2026-04-03T06:37:27.548-0500,120,1,1754
06:37:28.548,1775216248.548,2026-04-03T06:37:28.548-0500,120,1,1755
06:37:29.548,1775216249.548,2026-04-03T06:37:29.548-0500,119,1,1756
06:37:30.548,1775216250.548,2026-04-03T06:37:30.548-0500,117,1,1757
06:37:31.548,1775216251.548,2026-04-03T06:37:31.548-0500,116,1,1758
06:37:32.548,1775216252.548,2026-04-03T06:37:32.548-0500,115,1,1759
06:37:33.548,1775216253.548,2026-04-03T06:37:33.548-0500,113,1,1760
06:37:34.548,1775216254.548,2026-04-03T06:37:34.548-0500,112,1,1761
06:37:35.548,1775216255.548,2026-04-03T06:37:35.548-0500,111,1,1762
06:37:36.548,1775216256.548,2026-04-03T06:37:36.548-0500,111,1,1763
06:37:37.548,1775216257.548,2026-04-03T06:37:37.548-0500,111,1,1764
06:37:38.548,1775216258.548,2026-04-03T06:37:38.548-0500,111,1,1765
06:37:39.548,1775216259.548,2026-04-03T06:37:39.548-0500,111,1,1766
06:37:40.548,1775216260.548,2026-04-03T06:37:40.548-0500,111,1,1767
06:37:41.548,1775216261.548,2026-04-03T06:37:41.548-0500,111,1,1768
06:37:42.548,1775216262.548,2026-04-03T06:37:42.548-0500,110,1,1769
06:37:43.548,1775216263.548,2026-04-03T06:37:43.548-0500,110,1,1770
06:37:44.548,1775216264.548,2026-04-03T06:37:44.548-0500,110,1,1771
06:37:45.548,1775216265.548,2026-04-03T06:37:45.548-0500,109,1,1772
06:37:46.548,1775216266.548,2026-04-03T06:37:46.548-0500,109,1,1773
06:37:47.548,1775216267.548,2026-04-03T06:37:47.548-0500,110,1,1774
06:37:48.548,1775216268.548,2026-04-03T06:37:48.548-0500,110,1,1775
06:37:49.548,1775216269.548,2026-04-03T06:37:49.548-0500,111,1,1776
06:37:50.548,1775216270.548,2026-04-03T06:37:50.548-0500,111,1,1777
06:37:51.548,1775216271.548,2026-04-03T06:37:51.548-0500,112,1,1778
06:37:52.548,1775216272.548,2026-04-03T06:37:52.548-0500,112,1,1779
06:37:53.548,1775216273.548,2026-04-03T06:37:53.548-0500,113,1,1780
06:37:54.548,1775216274.548,2026-04-03T06:37:54.548-0500,113,1,1781
06:37:55.548,1775216275.548,2026-04-03T06:37:55.548-0500,113,1,1782
06:37:56.548,1775216276.548,2026-04-03T06:37:56.548-0500,113,1,1783
06:37:57.548,1775216277.548,2026-04-03T06:37:57.548-0500,113,1,1784
06:37:58.548,1775216278.548,2026-04-03T06:37:58.548-0500,113,1,1785
06:37:59.548,1775216279.548,2026-04-03T06:37:59.548-0500,113,1,1786
06:38:00.548,1775216280.548,2026-04-03T06:38:00.548-0500,113,1,1787
06:38:01.548,1775216281.548,2026-04-03T06:38:01.548-0500,113,1,1788
06:38:02.548,1775216282.548,2026-04-03T06:38:02.548-0500,113,1,1789
06:38:03.548,1775216283.548,2026-04-03T06:38:03.548-0500,113,1,1790
06:38:04.548,1775216284.548,2026-04-03T06:38:04.548-0500,113,1,1791
06:38:05.548,1775216285.548,2026-04-03T06:38:05.548-0500,113,1,1792
06:38:06.548,1775216286.548,2026-04-03T06:38:06.548-0500,113,1,1793
06:38:07.548,1775216287.548,2026-04-03T06:38:07.548-0500,113,1,1794
06:38:08.548,1775216288.548,2026-04-03T06:38:08.548-0500,113,1,1795
06:38:09.548,1775216289.548,2026-04-03T06:38:09.548-0500,113,1,1796
06:38:10.548,1775216290.548,2026-04-03T06:38:10.548-0500,113,1,1797
06:38:11.548,1775216291.548,2026-04-03T06:38:11.548-0500,113,1,1798
06:38:12.548,1775216292.548,2026-04-03T06:38:12.548-0500,112,1,1799
06:38:13.548,1775216293.548,2026-04-03T06:38:13.548-0500,112,1,1800
06:38:14.548,1775216294.548,2026-04-03T06:38:14.548-0500,111,1,1801
06:38:15.548,1775216295.548,2026-04-03T06:38:15.548-0500,111,1,1802
06:38:16.548,1775216296.548,2026-04-03T06:38:16.548-0500,110,1,1803
06:38:17.548,1775216297.548,2026-04-03T06:38:17.548-0500,110,1,1804
06:38:18.548,1775216298.548,2026-04-03T06:38:18.548-0500,110,1,1805
06:38:19.548,1775216299.548,2026-04-03T06:38:19.548-0500,110,1,1806
06:38:20.548,1775216300.548,2026-04-03T06:38:20.548-0500,110,1,1807
06:38:21.548,1775216301.548,2026-04-03T06:38:21.548-0500,109,1,1808
06:38:22.548,1775216302.548,2026-04-03T06:38:22.548-0500,108,1,1809
06:38:23.548,1775216303.548,2026-04-03T06:38:23.548-0500,107,1,1810
06:38:24.548,1775216304.548,2026-04-03T06:38:24.548-0500,106,1,1811
06:38:25.548,1775216305.548,2026-04-03T06:38:25.548-0500,105,1,1812
06:38:26.548,1775216306.548,2026-04-03T06:38:26.548-0500,104,1,1813
06:38:27.548,1775216307.548,2026-04-03T06:38:27.548-0500,103,1,1814
06:38:28.548,1775216308.548,2026-04-03T06:38:28.548-0500,101,1,1815
06:38:29.548,1775216309.548,2026-04-03T06:38:29.548-0500,100,1,1816
06:38:30.548,1775216310.548,2026-04-03T06:38:30.548-0500,98,1,1817
06:38:31.548,1775216311.548,2026-04-03T06:38:31.548-0500,99,1,1818
06:38:32.548,1775216312.548,2026-04-03T06:38:32.548-0500,100,1,1819
06:38:33.548,1775216313.548,2026-04-03T06:38:33.548-0500,100,1,1820
06:38:34.548,1775216314.548,2026-04-03T06:38:34.548-0500,101,1,1821
06:38:35.548,1775216315.548,2026-04-03T06:38:35.548-0500,102,1,1822
06:38:36.548,1775216316.548,2026-04-03T06:38:36.548-0500,103,1,1823
06:38:37.548,1775216317.548,2026-04-03T06:38:37.548-0500,105,1,1824
06:38:38.548,1775216318.548,2026-04-03T06:38:38.548-0500,106,1,1825
06:38:39.548,1775216319.548,2026-04-03T06:38:39.548-0500,107,1,1826
06:38:40.548,1775216320.548,2026-04-03T06:38:40.548-0500,108,1,1827
06:38:41.548,1775216321.548,2026-04-03T06:38:41.548-0500,110,1,1828
06:38:42.548,1775216322.548,2026-04-03T06:38:42.548-0500,111,1,1829
06:38:43.548,1775216323.548,2026-04-03T06:38:43.548-0500,112,1,1830
06:38:44.548,1775216324.548,2026-04-03T06:38:44.548-0500,112,1,1831
06:38:45.548,1775216325.548,2026-04-03T06:38:45.548-0500,113,1,1832
06:38:46.548,1775216326.548,2026-04-03T06:38:46.548-0500,114,1,1833
06:38:47.548,1775216327.548,2026-04-03T06:38:47.548-0500,115,1,1834
06:38:48.548,1775216328.548,2026-04-03T06:38:48.548-0500,115,1,1835
06:38:49.548,1775216329.548,2026-04-03T06:38:49.548-0500,116,1,1836
06:38:50.548,1775216330.548,2026-04-03T06:38:50.548-0500,117,1,1837
06:38:51.548,1775216331.548,2026-04-03T06:38:51.548-0500,117,1,1838
06:38:52.548,1775216332.548,2026-04-03T06:38:52.548-0500,117,1,1839
06:38:53.548,1775216333.548,2026-04-03T06:38:53.548-0500,118,1,1840
06:38:54.548,1775216334.548,2026-04-03T06:38:54.548-0500,118,1,1841
06:38:55.548,1775216335.548,2026-04-03T06:38:55.548-0500,118,1,1842
06:38:56.548,1775216336.548,2026-04-03T06:38:56.548-0500,118,1,1843
06:38:57.548,1775216337.548,2026-04-03T06:38:57.548-0500,118,1,1844
06:38:58.548,1775216338.548,2026-04-03T06:38:58.548-0500,118,1,1845
06:38:59.548,1775216339.548,2026-04-03T06:38:59.548-0500,117,1,1846
06:39:00.548,1775216340.548,2026-04-03T06:39:00.548-0500,117,1,1847
06:39:01.548,1775216341.548,2026-04-03T06:39:01.548-0500,117,1,1848
06:39:02.548,1775216342.548,2026-04-03T06:39:02.548-0500,117,1,1849
06:39:03.548,1775216343.548,2026-04-03T06:39:03.548-0500,117,1,1850
06:39:04.548,1775216344.548,2026-04-03T06:39:04.548-0500,117,1,1851
06:39:05.548,1775216345.548,2026-04-03T06:39:05.548-0500,117,1,1852
06:39:06.548,1775216346.548,2026-04-03T06:39:06.548-0500,116,1,1853
06:39:07.548,1775216347.548,2026-04-03T06:39:07.548-0500,116,1,1854
06:39:08.548,1775216348.548,2026-04-03T06:39:08.548-0500,116,1,1855
06:39:09.548,1775216349.548,2026-04-03T06:39:09.548-0500,116,1,1856
06:39:10.548,1775216350.548,2026-04-03T06:39:10.548-0500,115,1,1857
06:39:11.548,1775216351.548,2026-04-03T06:39:11.548-0500,115,1,1858
06:39:12.548,1775216352.548,2026-04-03T06:39:12.548-0500,114,1,1859
06:39:13.548,1775216353.548,2026-04-03T06:39:13.548-0500,113,1,1860
06:39:14.548,1775216354.548,2026-04-03T06:39:14.548-0500,113,1,1861
06:39:15.548,1775216355.548,2026-04-03T06:39:15.548-0500,113,1,1862
06:39:16.548,1775216356.548,2026-04-03T06:39:16.548-0500,113,1,1863
06:39:17.548,1775216357.548,2026-04-03T06:39:17.548-0500,113,1,1864
06:39:18.548,1775216358.548,2026-04-03T06:39:18.548-0500,113,1,1865
06:39:19.548,1775216359.548,2026-04-03T06:39:19.548-0500,114,1,1866
06:39:20.548,1775216360.548,2026-04-03T06:39:20.548-0500,114,1,1867
06:39:21.548,1775216361.548,2026-04-03T06:39:21.548-0500,115,1,1868
06:39:22.548,1775216362.548,2026-04-03T06:39:22.548-0500,115,1,1869
06:39:23.548,1775216363.548,2026-04-03T06:39:23.548-0500,116,1,1870
06:39:24.548,1775216364.548,2026-04-03T06:39:24.548-0500,116,1,1871
06:39:25.548,1775216365.548,2026-04-03T06:39:25.548-0500,116,1,1872
06:39:26.548,1775216366.548,2026-04-03T06:39:26.548-0500,116,1,1873
06:39:27.548,1775216367.548,2026-04-03T06:39:27.548-0500,116,1,1874
